dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__booster,model__learning_rate,model__n_estimators
wdbc,XGBoost,RandomSearch,73,0.9915952793973716,0.007571504375718235,114,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15416523786394776, 'model__n_estimators': 244}",gbtree,0.15416523786394776,244
wdbc,XGBoost,RandomSearch,74,0.9922070146031,0.007436858156768398,73,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3232245049881594, 'model__n_estimators': 168}",gbtree,0.3232245049881594,168
wdbc,XGBoost,RandomSearch,75,0.9926150491671415,0.007465414447479519,38,"{'model__booster': 'dart', 'model__learning_rate': 0.3935350249489888, 'model__n_estimators': 238}",dart,0.3935350249489888,238
wdbc,XGBoost,RandomSearch,76,0.9928792514869773,0.0070057591745077774,18,"{'model__booster': 'gbtree', 'model__learning_rate': 0.045213010321219244, 'model__n_estimators': 196}",gbtree,0.045213010321219244,196
wdbc,XGBoost,RandomSearch,77,0.9923450365074228,0.008047661032106666,64,"{'model__booster': 'gbtree', 'model__learning_rate': 0.13510422533897698, 'model__n_estimators': 169}",gbtree,0.13510422533897698,169
wdbc,XGBoost,RandomSearch,78,0.9927968529119319,0.0068344888517715575,25,"{'model__booster': 'dart', 'model__learning_rate': 0.02590230520635793, 'model__n_estimators': 247}",dart,0.02590230520635793,247
wdbc,XGBoost,RandomSearch,79,0.9925472975920367,0.007861450109316576,44,"{'model__booster': 'dart', 'model__learning_rate': 0.2742501011184902, 'model__n_estimators': 246}",dart,0.2742501011184902,246
wdbc,XGBoost,RandomSearch,80,0.9923450365074228,0.00804766103210672,64,"{'model__booster': 'dart', 'model__learning_rate': 0.2097162927367196, 'model__n_estimators': 246}",dart,0.2097162927367196,246
wdbc,XGBoost,RandomSearch,81,0.9924471974919367,0.007890136319160516,54,"{'model__booster': 'dart', 'model__learning_rate': 0.26161738825968545, 'model__n_estimators': 151}",dart,0.26161738825968545,151
wdbc,XGBoost,RandomSearch,82,0.992015515810255,0.00837880173853669,88,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2794657178599617, 'model__n_estimators': 227}",gbtree,0.2794657178599617,227
wdbc,XGBoost,RandomSearch,83,0.992786102573489,0.006446358191642244,26,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3753246956073265, 'model__n_estimators': 228}",gbtree,0.3753246956073265,228
wdbc,XGBoost,RandomSearch,84,0.9926943196140587,0.007301485173499109,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.14301587690960083, 'model__n_estimators': 277}",gbtree,0.14301587690960083,277
wdbc,XGBoost,RandomSearch,85,0.9926943196140587,0.007301485173499095,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.22116470979275069, 'model__n_estimators': 141}",gbtree,0.22116470979275069,141
wdbc,XGBoost,RandomSearch,86,0.9919978142852006,0.008671937617446786,92,"{'model__booster': 'gbtree', 'model__learning_rate': 0.09913450850094686, 'model__n_estimators': 243}",gbtree,0.09913450850094686,243
wdbc,XGBoost,RandomSearch,87,0.9927151492672415,0.007533256940128928,32,"{'model__booster': 'dart', 'model__learning_rate': 0.3930456538984799, 'model__n_estimators': 159}",dart,0.3930456538984799,159
wdbc,XGBoost,RandomSearch,88,0.9921246896310691,0.008572591918475219,77,"{'model__booster': 'gbtree', 'model__learning_rate': 0.10432239345117615, 'model__n_estimators': 147}",gbtree,0.10432239345117615,147
wdbc,XGBoost,RandomSearch,89,0.9934196730264256,0.006370572706833861,2,"{'model__booster': 'dart', 'model__learning_rate': 0.35991414560179746, 'model__n_estimators': 136}",dart,0.35991414560179746,136
wdbc,XGBoost,RandomSearch,90,0.9915150153097546,0.008487135638514463,119,"{'model__booster': 'dart', 'model__learning_rate': 0.2569095683365745, 'model__n_estimators': 108}",dart,0.2569095683365745,108
wdbc,XGBoost,RandomSearch,91,0.9922338018021947,0.007983107383305044,70,"{'model__booster': 'gbtree', 'model__learning_rate': 0.14619173409893776, 'model__n_estimators': 147}",gbtree,0.14619173409893776,147
wdbc,XGBoost,RandomSearch,92,0.9934196730264256,0.006370572706833861,2,"{'model__booster': 'dart', 'model__learning_rate': 0.3598730013815051, 'model__n_estimators': 251}",dart,0.3598730013815051,251
wdbc,XGBoost,RandomSearch,93,0.9928236401110265,0.007095063306201949,22,"{'model__booster': 'dart', 'model__learning_rate': 0.3141514628844733, 'model__n_estimators': 251}",dart,0.3141514628844733,251
wdbc,XGBoost,RandomSearch,94,0.9917152155099547,0.00850780661990702,109,"{'model__booster': 'dart', 'model__learning_rate': 0.04281458634806905, 'model__n_estimators': 299}",dart,0.04281458634806905,299
wdbc,XGBoost,RandomSearch,95,0.9931193727261253,0.006442187740204708,10,"{'model__booster': 'dart', 'model__learning_rate': 0.3604361335255609, 'model__n_estimators': 183}",dart,0.3604361335255609,183
wdbc,XGBoost,RandomSearch,96,0.9917303366312069,0.006234744199617525,108,"{'model__booster': 'dart', 'model__learning_rate': 0.013586850130485563, 'model__n_estimators': 198}",dart,0.013586850130485563,198
wdbc,XGBoost,RandomSearch,97,0.9918127352062525,0.006434745714944014,105,"{'model__booster': 'gbtree', 'model__learning_rate': 0.011974017700025288, 'model__n_estimators': 227}",gbtree,0.011974017700025288,227
wdbc,XGBoost,RandomSearch,98,0.992342591356324,0.008204749389193066,66,"{'model__booster': 'dart', 'model__learning_rate': 0.2240061778529686, 'model__n_estimators': 153}",dart,0.2240061778529686,153
wdbc,XGBoost,RandomSearch,99,0.9913148151095543,0.008741259828551947,122,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2642648912060142, 'model__n_estimators': 268}",gbtree,0.2642648912060142,268
wdbc,XGBoost,RandomSearch,100,0.9915591197672186,0.008840377593847943,115,"{'model__booster': 'dart', 'model__learning_rate': 0.287749896325539, 'model__n_estimators': 132}",dart,0.287749896325539,132
wdbc,XGBoost,RandomSearch,101,0.9928100603547996,0.007097029481447754,24,"{'model__booster': 'dart', 'model__learning_rate': 0.13690588228211442, 'model__n_estimators': 247}",dart,0.13690588228211442,247
wdbc,XGBoost,RandomSearch,102,0.9921604769478634,0.007996614533877714,75,"{'model__booster': 'dart', 'model__learning_rate': 0.26335683062841375, 'model__n_estimators': 234}",dart,0.26335683062841375,234
wdbc,XGBoost,RandomSearch,103,0.990803862980955,0.009411598206915183,124,"{'model__booster': 'gbtree', 'model__learning_rate': 0.26646902799713396, 'model__n_estimators': 132}",gbtree,0.26646902799713396,132
wdbc,XGBoost,RandomSearch,104,0.9924253005950397,0.007209222627731847,58,"{'model__booster': 'dart', 'model__learning_rate': 0.046533159452956066, 'model__n_estimators': 214}",dart,0.046533159452956066,214
wdbc,XGBoost,RandomSearch,105,0.9924451366075229,0.008008311109264973,55,"{'model__booster': 'dart', 'model__learning_rate': 0.11342892339587292, 'model__n_estimators': 257}",dart,0.11342892339587292,257
wdbc,XGBoost,RandomSearch,106,0.992059992581078,0.007819800168816417,82,"{'model__booster': 'dart', 'model__learning_rate': 0.39176821472725354, 'model__n_estimators': 150}",dart,0.39176821472725354,150
wdbc,XGBoost,RandomSearch,107,0.9937623892131352,0.0059046916228580005,1,"{'model__booster': 'dart', 'model__learning_rate': 0.36337852721023606, 'model__n_estimators': 126}",dart,0.36337852721023606,126
wdbc,XGBoost,RandomSearch,108,0.9921180610614542,0.008190012536674384,78,"{'model__booster': 'dart', 'model__learning_rate': 0.14653057900092353, 'model__n_estimators': 196}",dart,0.14653057900092353,196
wdbc,XGBoost,RandomSearch,109,0.9924562712126509,0.008117800068933428,53,"{'model__booster': 'dart', 'model__learning_rate': 0.27088038326860886, 'model__n_estimators': 296}",dart,0.27088038326860886,296
wdbc,XGBoost,RandomSearch,110,0.9920200218457678,0.008103418461181218,87,"{'model__booster': 'dart', 'model__learning_rate': 0.2917563249519871, 'model__n_estimators': 246}",dart,0.2917563249519871,246
wdbc,XGBoost,RandomSearch,111,0.9918283758468931,0.006470491163015794,102,"{'model__booster': 'dart', 'model__learning_rate': 0.019483226908266996, 'model__n_estimators': 148}",dart,0.019483226908266996,148
wdbc,XGBoost,RandomSearch,112,0.9917308561505955,0.008360945350541662,107,"{'model__booster': 'dart', 'model__learning_rate': 0.07907316496874908, 'model__n_estimators': 257}",dart,0.07907316496874908,257
wdbc,XGBoost,RandomSearch,113,0.9921625378322771,0.007852860651717516,74,"{'model__booster': 'gbtree', 'model__learning_rate': 0.11902853330073584, 'model__n_estimators': 105}",gbtree,0.11902853330073584,105
wdbc,XGBoost,RandomSearch,114,0.992331456751196,0.00800917883661212,67,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3016103218199914, 'model__n_estimators': 136}",gbtree,0.3016103218199914,136
wdbc,XGBoost,RandomSearch,115,0.9925765179889044,0.0076382097955985315,40,"{'model__booster': 'dart', 'model__learning_rate': 0.13899261882150035, 'model__n_estimators': 145}",dart,0.13899261882150035,145
wdbc,XGBoost,RandomSearch,116,0.9924739727377053,0.007828546563087738,50,"{'model__booster': 'gbtree', 'model__learning_rate': 0.23319406297662695, 'model__n_estimators': 287}",gbtree,0.23319406297662695,287
wdbc,XGBoost,RandomSearch,117,0.9926567820765213,0.006844904988163726,37,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03938503984239, 'model__n_estimators': 259}",gbtree,0.03938503984239,259
wdbc,XGBoost,RandomSearch,118,0.992229295766682,0.008254507781785136,71,"{'model__booster': 'gbtree', 'model__learning_rate': 0.11470519418716116, 'model__n_estimators': 166}",gbtree,0.11470519418716116,166
wdbc,XGBoost,RandomSearch,119,0.9922251003948397,0.007369580335609955,72,"{'model__booster': 'dart', 'model__learning_rate': 0.15534787816667925, 'model__n_estimators': 153}",dart,0.15534787816667925,153
wdbc,XGBoost,RandomSearch,120,0.9920422910560236,0.008330198576006522,83,"{'model__booster': 'dart', 'model__learning_rate': 0.37270656557622445, 'model__n_estimators': 273}",dart,0.37270656557622445,273
wdbc,XGBoost,RandomSearch,121,0.9915285950659815,0.008639548313808462,118,"{'model__booster': 'dart', 'model__learning_rate': 0.09147829986999047, 'model__n_estimators': 274}",dart,0.09147829986999047,274
wdbc,XGBoost,RandomSearch,122,0.9927256008953401,0.007004809601865848,31,"{'model__booster': 'dart', 'model__learning_rate': 0.14987224470550392, 'model__n_estimators': 226}",dart,0.14987224470550392,226
wdbc,XGBoost,RandomSearch,123,0.9919289954663817,0.008393077504575137,97,"{'model__booster': 'gbtree', 'model__learning_rate': 0.12516332948338613, 'model__n_estimators': 116}",gbtree,0.12516332948338613,116
wdbc,XGBoost,RandomSearch,124,0.9928611776485639,0.007619608389383481,20,"{'model__booster': 'dart', 'model__learning_rate': 0.2818361389881545, 'model__n_estimators': 142}",dart,0.2818361389881545,142
wdbc,XGBoost,RandomSearch,125,0.9925410413357806,0.007025611996141397,47,"{'model__booster': 'dart', 'model__learning_rate': 0.15020154897570454, 'model__n_estimators': 269}",dart,0.15020154897570454,269
wdbc,XGBoost,BayesSearch,1,0.9922338018021947,0.007983107383305044,85,"{'model__booster': 'gbtree', 'model__learning_rate': 0.14650764849197537, 'model__n_estimators': 287}",gbtree,0.14650764849197537,287
wdbc,XGBoost,BayesSearch,2,0.9919932465999992,0.008192958737990013,91,"{'model__booster': 'dart', 'model__learning_rate': 0.26009024611418036, 'model__n_estimators': 161}",dart,0.26009024611418036,161
wdbc,XGBoost,BayesSearch,3,0.9925942195139588,0.007231180289878364,64,"{'model__booster': 'gbtree', 'model__learning_rate': 0.29637979622397864, 'model__n_estimators': 121}",gbtree,0.29637979622397864,121
wdbc,XGBoost,BayesSearch,4,0.992772138550577,0.006756307646165715,45,"{'model__booster': 'dart', 'model__learning_rate': 0.018851614584505138, 'model__n_estimators': 220}",dart,0.018851614584505138,220
wdbc,XGBoost,BayesSearch,5,0.9929793515870775,0.006923951848390439,26,"{'model__booster': 'dart', 'model__learning_rate': 0.05032097353868381, 'model__n_estimators': 205}",dart,0.05032097353868381,205
wdbc,XGBoost,BayesSearch,6,0.9912122698583552,0.008928981249981514,118,"{'model__booster': 'dart', 'model__learning_rate': 0.3198355053524358, 'model__n_estimators': 133}",dart,0.3198355053524358,133
wdbc,XGBoost,BayesSearch,7,0.9920714498032025,0.007384168891061408,88,"{'model__booster': 'dart', 'model__learning_rate': 0.17465468911001827, 'model__n_estimators': 172}",dart,0.17465468911001827,172
wdbc,XGBoost,BayesSearch,8,0.9919355623863083,0.00786500269191604,97,"{'model__booster': 'dart', 'model__learning_rate': 0.2977899064616237, 'model__n_estimators': 199}",dart,0.2977899064616237,199
wdbc,XGBoost,BayesSearch,9,0.992794419714159,0.0072601761842562085,42,"{'model__booster': 'dart', 'model__learning_rate': 0.13256765848431754, 'model__n_estimators': 274}",dart,0.13256765848431754,274
wdbc,XGBoost,BayesSearch,10,0.9919310563507956,0.008140176583786058,98,"{'model__booster': 'gbtree', 'model__learning_rate': 0.20427384058302123, 'model__n_estimators': 248}",gbtree,0.20427384058302123,248
wdbc,XGBoost,BayesSearch,11,0.9916151154098547,0.00855974565033236,115,"{'model__booster': 'dart', 'model__learning_rate': 0.03896662560681253, 'model__n_estimators': 300}",dart,0.03896662560681253,300
wdbc,XGBoost,BayesSearch,12,0.9871430115419353,0.010580558217281691,124,"{'model__booster': 'dart', 'model__learning_rate': 0.010170189869414684, 'model__n_estimators': 161}",dart,0.010170189869414684,161
wdbc,XGBoost,BayesSearch,13,0.9923140658898119,0.007138340325744135,81,"{'model__booster': 'gbtree', 'model__learning_rate': 0.08087729536425371, 'model__n_estimators': 106}",gbtree,0.08087729536425371,106
wdbc,XGBoost,BayesSearch,14,0.9919128353063528,0.006378112367882715,105,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02439110667969443, 'model__n_estimators': 110}",gbtree,0.02439110667969443,110
wdbc,XGBoost,BayesSearch,15,0.9930178947186408,0.007301597590741452,16,"{'model__booster': 'gbtree', 'model__learning_rate': 0.39976231505072557, 'model__n_estimators': 177}",gbtree,0.39976231505072557,177
wdbc,XGBoost,BayesSearch,16,0.987165280752191,0.010787515166063572,123,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014710265106194801, 'model__n_estimators': 110}",gbtree,0.014710265106194801,110
wdbc,XGBoost,BayesSearch,17,0.9926563978098363,0.006787981232448826,62,"{'model__booster': 'dart', 'model__learning_rate': 0.04064755421935699, 'model__n_estimators': 100}",dart,0.04064755421935699,100
wdbc,XGBoost,BayesSearch,18,0.991913354825741,0.008545613768294555,104,"{'model__booster': 'gbtree', 'model__learning_rate': 0.07377673545693197, 'model__n_estimators': 295}",gbtree,0.07377673545693197,295
wdbc,XGBoost,BayesSearch,19,0.9930015591476448,0.006394391317038353,18,"{'model__booster': 'gbtree', 'model__learning_rate': 0.04568470879612625, 'model__n_estimators': 101}",gbtree,0.04568470879612625,101
wdbc,XGBoost,BayesSearch,20,0.9919396105521212,0.006721098918404232,96,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010412160766107662, 'model__n_estimators': 300}",gbtree,0.010412160766107662,300
wdbc,XGBoost,BayesSearch,21,0.9926946302777292,0.006255228417223959,51,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03109621939541503, 'model__n_estimators': 199}",gbtree,0.03109621939541503,199
wdbc,XGBoost,BayesSearch,22,0.9928176945184404,0.007333772523052763,36,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3996899361748996, 'model__n_estimators': 296}",gbtree,0.3996899361748996,296
wdbc,XGBoost,BayesSearch,23,0.9927947303778293,0.0061583350868500255,41,"{'model__booster': 'gbtree', 'model__learning_rate': 0.019648188113050524, 'model__n_estimators': 300}",gbtree,0.019648188113050524,300
wdbc,XGBoost,BayesSearch,24,0.991815315610055,0.008460287324045416,110,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15021267095743715, 'model__n_estimators': 101}",gbtree,0.15021267095743715,101
wdbc,XGBoost,BayesSearch,25,0.9919842345289738,0.00874528737559786,92,"{'model__booster': 'dart', 'model__learning_rate': 0.09099182261225343, 'model__n_estimators': 195}",dart,0.09099182261225343,195
wdbc,XGBoost,BayesSearch,26,0.9927631384328777,0.0076220620867076105,48,"{'model__booster': 'dart', 'model__learning_rate': 0.22931723644683286, 'model__n_estimators': 297}",dart,0.22931723644683286,297
wdbc,XGBoost,BayesSearch,27,0.9927130883828277,0.007634346247059486,50,"{'model__booster': 'dart', 'model__learning_rate': 0.3865870403297931, 'model__n_estimators': 101}",dart,0.3865870403297931,101
wdbc,XGBoost,BayesSearch,28,0.9926901242422165,0.006496101822635515,54,"{'model__booster': 'gbtree', 'model__learning_rate': 0.026130204472500227, 'model__n_estimators': 300}",gbtree,0.026130204472500227,300
wdbc,XGBoost,BayesSearch,29,0.9928312742746673,0.007164766786032925,35,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3975886884236513, 'model__n_estimators': 300}",gbtree,0.3975886884236513,300
wdbc,XGBoost,BayesSearch,30,0.9931016592477449,0.006310657825084014,12,"{'model__booster': 'dart', 'model__learning_rate': 0.01460052360974328, 'model__n_estimators': 300}",dart,0.01460052360974328,300
wdbc,XGBoost,BayesSearch,31,0.9926856182067038,0.006747476966013435,56,"{'model__booster': 'dart', 'model__learning_rate': 0.040230455160018684, 'model__n_estimators': 161}",dart,0.040230455160018684,161
wdbc,XGBoost,BayesSearch,32,0.9926789896370884,0.006329426954346162,59,"{'model__booster': 'dart', 'model__learning_rate': 0.018007583822535655, 'model__n_estimators': 300}",dart,0.018007583822535655,300
wdbc,XGBoost,BayesSearch,33,0.9923158161105553,0.008291399509646151,80,"{'model__booster': 'gbtree', 'model__learning_rate': 0.21368970597564027, 'model__n_estimators': 100}",gbtree,0.21368970597564027,100
wdbc,XGBoost,BayesSearch,34,0.9926901242422165,0.006496101822635515,54,"{'model__booster': 'dart', 'model__learning_rate': 0.02516728852442205, 'model__n_estimators': 237}",dart,0.02516728852442205,237
wdbc,XGBoost,BayesSearch,35,0.983197635695959,0.011855474199339761,125,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010010271071680295, 'model__n_estimators': 101}",gbtree,0.010010271071680295,101
wdbc,XGBoost,BayesSearch,36,0.9931082878173602,0.00675130538614435,11,"{'model__booster': 'gbtree', 'model__learning_rate': 0.039803049975803174, 'model__n_estimators': 153}",gbtree,0.039803049975803174,153
