dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__max_features,model__max_samples,model__n_estimators
kc2,RandomForest,GridSearch,21,0.860080028489333,0.04341739078063012,52,"{'model__max_features': 0.5, 'model__max_samples': 0.8, 'model__n_estimators': 100}",0.5,0.8,100.0
kc2,RandomForest,GridSearch,22,0.867344947415436,0.0384853986982473,9,"{'model__max_features': 0.5, 'model__max_samples': 0.8, 'model__n_estimators': 150}",0.5,0.8,150.0
kc2,RandomForest,GridSearch,23,0.8667889024961394,0.038179400945522655,12,"{'model__max_features': 0.5, 'model__max_samples': 0.8, 'model__n_estimators': 200}",0.5,0.8,200.0
kc2,RandomForest,GridSearch,24,0.8632747046186896,0.040860906066796855,34,"{'model__max_features': 0.5, 'model__max_samples': 0.8, 'model__n_estimators': 250}",0.5,0.8,250.0
kc2,RandomForest,GridSearch,25,0.8647617092424422,0.03911003487918498,25,"{'model__max_features': 0.5, 'model__max_samples': 0.8, 'model__n_estimators': 300}",0.5,0.8,300.0
kc2,RandomForest,GridSearch,26,0.8631761955845603,0.04573744701924941,35,"{'model__max_features': 0.5, 'model__max_samples': 1.0, 'model__n_estimators': 100}",0.5,1.0,100.0
kc2,RandomForest,GridSearch,27,0.8625961334161522,0.04103354218417372,38,"{'model__max_features': 0.5, 'model__max_samples': 1.0, 'model__n_estimators': 150}",0.5,1.0,150.0
kc2,RandomForest,GridSearch,28,0.8626665430260354,0.04052790864363504,37,"{'model__max_features': 0.5, 'model__max_samples': 1.0, 'model__n_estimators': 200}",0.5,1.0,200.0
kc2,RandomForest,GridSearch,29,0.861713008169775,0.04260838517594263,44,"{'model__max_features': 0.5, 'model__max_samples': 1.0, 'model__n_estimators': 250}",0.5,1.0,250.0
kc2,RandomForest,GridSearch,30,0.8619198485481381,0.04176668429937774,43,"{'model__max_features': 0.5, 'model__max_samples': 1.0, 'model__n_estimators': 300}",0.5,1.0,300.0
kc2,RandomForest,GridSearch,31,0.8605365268781622,0.041717244471763955,49,"{'model__max_features': 0.75, 'model__max_samples': 0.5, 'model__n_estimators': 100}",0.75,0.5,100.0
kc2,RandomForest,GridSearch,32,0.8623393451612437,0.03972987198508047,42,"{'model__max_features': 0.75, 'model__max_samples': 0.5, 'model__n_estimators': 150}",0.75,0.5,150.0
kc2,RandomForest,GridSearch,33,0.8600403120445413,0.04254930691679048,53,"{'model__max_features': 0.75, 'model__max_samples': 0.5, 'model__n_estimators': 200}",0.75,0.5,200.0
kc2,RandomForest,GridSearch,34,0.8602534858972828,0.04280808866506826,50,"{'model__max_features': 0.75, 'model__max_samples': 0.5, 'model__n_estimators': 250}",0.75,0.5,250.0
kc2,RandomForest,GridSearch,35,0.8612445186740298,0.04341022810934668,46,"{'model__max_features': 0.75, 'model__max_samples': 0.5, 'model__n_estimators': 300}",0.75,0.5,300.0
kc2,RandomForest,GridSearch,36,0.8667523143627467,0.03906156935477554,14,"{'model__max_features': 0.75, 'model__max_samples': 0.8, 'model__n_estimators': 100}",0.75,0.8,100.0
kc2,RandomForest,GridSearch,37,0.8667709486107041,0.03852222875256527,13,"{'model__max_features': 0.75, 'model__max_samples': 0.8, 'model__n_estimators': 150}",0.75,0.8,150.0
kc2,RandomForest,GridSearch,38,0.8651892481474249,0.036494150094170626,20,"{'model__max_features': 0.75, 'model__max_samples': 0.8, 'model__n_estimators': 200}",0.75,0.8,200.0
kc2,RandomForest,GridSearch,39,0.8673258045908421,0.038057825084305316,10,"{'model__max_features': 0.75, 'model__max_samples': 0.8, 'model__n_estimators': 250}",0.75,0.8,250.0
kc2,RandomForest,GridSearch,40,0.867013770221007,0.039304691969695466,11,"{'model__max_features': 0.75, 'model__max_samples': 0.8, 'model__n_estimators': 300}",0.75,0.8,300.0
kc2,RandomForest,GridSearch,41,0.8657488327601109,0.04240118445625175,17,"{'model__max_features': 0.75, 'model__max_samples': 1.0, 'model__n_estimators': 100}",0.75,1.0,100.0
kc2,RandomForest,GridSearch,42,0.864093283578716,0.04216600538402177,27,"{'model__max_features': 0.75, 'model__max_samples': 1.0, 'model__n_estimators': 150}",0.75,1.0,150.0
kc2,RandomForest,GridSearch,43,0.8612135847826637,0.042370595521068956,47,"{'model__max_features': 0.75, 'model__max_samples': 1.0, 'model__n_estimators': 200}",0.75,1.0,200.0
kc2,RandomForest,GridSearch,44,0.8616397369686843,0.04271855139900649,45,"{'model__max_features': 0.75, 'model__max_samples': 1.0, 'model__n_estimators': 250}",0.75,1.0,250.0
kc2,RandomForest,GridSearch,45,0.8625204606031673,0.04277965425601681,40,"{'model__max_features': 0.75, 'model__max_samples': 1.0, 'model__n_estimators': 300}",0.75,1.0,300.0
kc2,RandomForest,GridSearch,46,0.8649285562842894,0.03652549290743796,22,"{'model__max_features': 1, 'model__max_samples': 0.5, 'model__n_estimators': 100}",1.0,0.5,100.0
kc2,RandomForest,GridSearch,47,0.8677233148708712,0.034283632197162586,7,"{'model__max_features': 1, 'model__max_samples': 0.5, 'model__n_estimators': 150}",1.0,0.5,150.0
kc2,RandomForest,GridSearch,48,0.8664430918566255,0.03381530517739507,16,"{'model__max_features': 1, 'model__max_samples': 0.5, 'model__n_estimators': 200}",1.0,0.5,200.0
kc2,RandomForest,GridSearch,49,0.8694893483709272,0.035116583637026265,3,"{'model__max_features': 1, 'model__max_samples': 0.5, 'model__n_estimators': 250}",1.0,0.5,250.0
kc2,RandomForest,GridSearch,50,0.8691377252655448,0.036758328953985064,5,"{'model__max_features': 1, 'model__max_samples': 0.5, 'model__n_estimators': 300}",1.0,0.5,300.0
kc2,RandomForest,GridSearch,51,0.8634179898700577,0.0404138050942329,31,"{'model__max_features': 1, 'model__max_samples': 0.8, 'model__n_estimators': 100}",1.0,0.8,100.0
kc2,RandomForest,GridSearch,52,0.8633980660977842,0.040462462890054396,32,"{'model__max_features': 1, 'model__max_samples': 0.8, 'model__n_estimators': 150}",1.0,0.8,150.0
kc2,RandomForest,GridSearch,53,0.8624724803531194,0.03849033327104551,41,"{'model__max_features': 1, 'model__max_samples': 0.8, 'model__n_estimators': 200}",1.0,0.8,200.0
kc2,RandomForest,GridSearch,54,0.8647540014809753,0.037400898900365215,26,"{'model__max_features': 1, 'model__max_samples': 0.8, 'model__n_estimators': 250}",1.0,0.8,250.0
kc2,RandomForest,GridSearch,55,0.8648159675885241,0.03801318138840915,23,"{'model__max_features': 1, 'model__max_samples': 0.8, 'model__n_estimators': 300}",1.0,0.8,300.0
kc2,RandomForest,GridSearch,56,0.8692534501839013,0.03533825819801178,4,"{'model__max_features': 1, 'model__max_samples': 1.0, 'model__n_estimators': 100}",1.0,1.0,100.0
kc2,RandomForest,GridSearch,57,0.8682506839790672,0.03696481272298222,6,"{'model__max_features': 1, 'model__max_samples': 1.0, 'model__n_estimators': 150}",1.0,1.0,150.0
kc2,RandomForest,GridSearch,58,0.8677116978503256,0.03384528673305194,8,"{'model__max_features': 1, 'model__max_samples': 1.0, 'model__n_estimators': 200}",1.0,1.0,200.0
kc2,RandomForest,GridSearch,59,0.8707207028212668,0.03458771025619128,1,"{'model__max_features': 1, 'model__max_samples': 1.0, 'model__n_estimators': 250}",1.0,1.0,250.0
kc2,RandomForest,GridSearch,60,0.8706832082912911,0.03475188337404843,2,"{'model__max_features': 1, 'model__max_samples': 1.0, 'model__n_estimators': 300}",1.0,1.0,300.0
kc2,RandomForest,RandomSearch,1,0.8603036801509546,0.039547835652711756,98,"{'model__max_features': 0.4370861069626263, 'model__max_samples': 0.9753571532049581, 'model__n_estimators': 206}",0.4370861069626263,0.9753571532049581,206.0
kc2,RandomForest,RandomSearch,2,0.8645449923058006,0.04147612352417512,40,"{'model__max_features': 0.8017219002454924, 'model__max_samples': 0.7984250789732434, 'model__n_estimators': 221}",0.8017219002454924,0.7984250789732434,221.0
kc2,RandomForest,RandomSearch,3,0.8637498609890528,0.03442532368399798,50,"{'model__max_features': 0.2403950683025824, 'model__max_samples': 0.5290418060840998, 'model__n_estimators': 187}",0.2403950683025824,0.5290418060840998,187.0
kc2,RandomForest,RandomSearch,4,0.8642301957997447,0.03840369457359665,44,"{'model__max_features': 0.4003377500251196, 'model__max_samples': 0.5714334089609704, 'model__n_estimators': 230}",0.4003377500251196,0.5714334089609704,230.0
kc2,RandomForest,RandomSearch,5,0.8614610412213795,0.03925865366999985,78,"{'model__max_features': 0.1185260448662222, 'model__max_samples': 0.9849549260809971, 'model__n_estimators': 257}",0.1185260448662222,0.9849549260809971,257.0
kc2,RandomForest,RandomSearch,6,0.8591809068124856,0.03664297780149818,108,"{'model__max_features': 0.29110519961044856, 'model__max_samples': 0.5909124836035503, 'model__n_estimators': 120}",0.29110519961044856,0.5909124836035503,120.0
kc2,RandomForest,RandomSearch,7,0.8632140890646529,0.03943958216869592,53,"{'model__max_features': 0.6557333586649449, 'model__max_samples': 0.8058265802441404, 'model__n_estimators': 188}",0.6557333586649449,0.8058265802441404,188.0
kc2,RandomForest,RandomSearch,8,0.8608600166541894,0.03810031059313044,89,"{'model__max_features': 0.36210622617823773, 'model__max_samples': 0.8059264473611898, 'model__n_estimators': 269}",0.36210622617823773,0.8059264473611898,269.0
kc2,RandomForest,RandomSearch,9,0.8580807165370136,0.037601223357811395,115,"{'model__max_features': 0.1419990968922539, 'model__max_samples': 0.9868777594207296, 'model__n_estimators': 114}",0.1419990968922539,0.9868777594207296,114.0
kc2,RandomForest,RandomSearch,10,0.8601928036631984,0.043707988921064,99,"{'model__max_features': 0.5104629857953323, 'model__max_samples': 0.8925879806965068, 'model__n_estimators': 150}",0.5104629857953323,0.8925879806965068,150.0
kc2,RandomForest,RandomSearch,11,0.8600206256080316,0.04516376019539692,100,"{'model__max_features': 0.4442157921404465, 'model__max_samples': 0.9916154429033941, 'model__n_estimators': 230}",0.4442157921404465,0.9916154429033941,230.0
kc2,RandomForest,RandomSearch,12,0.8621051851761438,0.0430188642319594,69,"{'model__max_features': 0.8739463660626885, 'model__max_samples': 0.8401537692938899, 'model__n_estimators': 172}",0.8739463660626885,0.8401537692938899,172.0
kc2,RandomForest,RandomSearch,13,0.85764869989729,0.038868180728415705,119,"{'model__max_features': 0.1585464336867516, 'model__max_samples': 0.9744427686266666, 'model__n_estimators': 159}",0.1585464336867516,0.9744427686266666,159.0
kc2,RandomForest,RandomSearch,14,0.8651501227817017,0.03919544597459738,31,"{'model__max_features': 0.6069593960609854, 'model__max_samples': 0.692708251269958, 'model__n_estimators': 189}",0.6069593960609854,0.692708251269958,189.0
kc2,RandomForest,RandomSearch,15,0.8599656021366547,0.038951028707999776,101,"{'model__max_features': 0.1879049026057455, 'model__max_samples': 0.8421165132560784, 'model__n_estimators': 210}",0.1879049026057455,0.8421165132560784,210.0
kc2,RandomForest,RandomSearch,16,0.8654472343828546,0.04147935047967664,24,"{'model__max_features': 0.7149371669429124, 'model__max_samples': 0.8049983288913105, 'model__n_estimators': 107}",0.7149371669429124,0.8049983288913105,107.0
kc2,RandomForest,RandomSearch,17,0.8621082264644293,0.038569741510995424,68,"{'model__max_features': 0.13094966900369656, 'model__max_samples': 0.954660201039391, 'model__n_estimators': 263}",0.13094966900369656,0.954660201039391,263.0
kc2,RandomForest,RandomSearch,18,0.8560432082189602,0.03644808489039169,122,"{'model__max_features': 0.2640124790092561, 'model__max_samples': 0.8776807051588262, 'model__n_estimators': 233}",0.2640124790092561,0.8776807051588262,233.0
kc2,RandomForest,RandomSearch,19,0.8645638209430502,0.03598528726137604,39,"{'model__max_features': 0.28714749658136995, 'model__max_samples': 0.7838501639099957, 'model__n_estimators': 290}",0.28714749658136995,0.7838501639099957,290.0
kc2,RandomForest,RandomSearch,20,0.8611940136235248,0.040406361368718335,84,"{'model__max_features': 0.8580562971354987, 'model__max_samples': 0.7248770666848828, 'model__n_estimators': 289}",0.8580562971354987,0.7248770666848828,289.0
kc2,RandomForest,RandomSearch,21,0.8596545329322585,0.04473465302030134,103,"{'model__max_features': 0.9339929792144148, 'model__max_samples': 0.8636359979282104, 'model__n_estimators': 114}",0.9339929792144148,0.8636359979282104,114.0
kc2,RandomForest,RandomSearch,22,0.8644737373285306,0.035745074437561745,41,"{'model__max_features': 0.17964325184672755, 'model__max_samples': 0.5979914312095727, 'model__n_estimators': 289}",0.17964325184672755,0.5979914312095727,289.0
kc2,RandomForest,RandomSearch,23,0.8644570865294549,0.04052331985635517,42,"{'model__max_features': 0.39279729768693794, 'model__max_samples': 0.6943386448447411, 'model__n_estimators': 181}",0.39279729768693794,0.6943386448447411,181.0
kc2,RandomForest,RandomSearch,24,0.8616223832036802,0.04139715893686717,73,"{'model__max_features': 0.5857229191501718, 'model__max_samples': 0.7933755828319241, 'model__n_estimators': 287}",0.5857229191501718,0.7933755828319241,287.0
kc2,RandomForest,RandomSearch,25,0.865573451802305,0.03877067045844098,22,"{'model__max_features': 0.5884264748424236, 'model__max_samples': 0.5704621124873813, 'model__n_estimators': 114}",0.5884264748424236,0.5704621124873813,114.0
kc2,RandomForest,RandomSearch,26,0.8654457764631637,0.035131293073455326,26,"{'model__max_features': 0.24874024515670226, 'model__max_samples': 0.5078182033705969, 'model__n_estimators': 108}",0.24874024515670226,0.5078182033705969,108.0
kc2,RandomForest,RandomSearch,27,0.8615547368601879,0.04516359958230092,75,"{'model__max_features': 0.7950202923669917, 'model__max_samples': 0.5993578407670862, 'model__n_estimators': 162}",0.7950202923669917,0.5993578407670862,162.0
kc2,RandomForest,RandomSearch,28,0.8626908970658971,0.04192024626671168,59,"{'model__max_features': 0.8339152856093507, 'model__max_samples': 0.8534286719238086, 'model__n_estimators': 262}",0.8339152856093507,0.8534286719238086,262.0
kc2,RandomForest,RandomSearch,29,0.8607137839186711,0.046678906717828934,91,"{'model__max_features': 0.8111579864780851, 'model__max_samples': 0.8029799873905057, 'model__n_estimators': 140}",0.8111579864780851,0.8029799873905057,140.0
kc2,RandomForest,RandomSearch,30,0.8606064313019199,0.04595479191333204,92,"{'model__max_features': 0.9234637079894027, 'model__max_samples': 0.9250192888948996, 'model__n_estimators': 111}",0.9234637079894027,0.9250192888948996,111.0
kc2,RandomForest,RandomSearch,31,0.8660797534058812,0.03826570196697943,15,"{'model__max_features': 0.39780822236738433, 'model__max_samples': 0.5317791751430119, 'model__n_estimators': 250}",0.39780822236738433,0.5317791751430119,250.0
kc2,RandomForest,RandomSearch,32,0.8651538828583002,0.04025970304316738,30,"{'model__max_features': 0.7019571273972466, 'model__max_samples': 0.8329611783087483, 'model__n_estimators': 271}",0.7019571273972466,0.8329611783087483,271.0
kc2,RandomForest,RandomSearch,33,0.86468048955361,0.04169277354553988,37,"{'model__max_features': 0.6738017242196918, 'model__max_samples': 0.9436063712881633, 'model__n_estimators': 292}",0.6738017242196918,0.9436063712881633,292.0
kc2,RandomForest,RandomSearch,34,0.8603567619897508,0.042806481295522496,97,"{'model__max_features': 0.44463418727841086, 'model__max_samples': 0.9858560476945519, 'model__n_estimators': 230}",0.44463418727841086,0.9858560476945519,230.0
