dataset,data_fraction,model,tuning_method,iteration,AUC,rf__max_depth,rf__min_samples_split,rf__n_estimators,xgb__learning_rate,xgb__max_depth,xgb__n_estimators,xgb__subsample,sgd__alpha,sgd__l1_ratio,sgd__penalty
phoneme,0.25,RandomForest,RandomSearch,10,0.8791564922850281,3,29,278,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,11,0.865478579820731,2,13,315,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,12,0.9022105583292018,23,30,749,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,13,0.9044338648965558,26,18,476,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,14,0.9081744565531424,28,11,477,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,15,0.9057929941514531,29,17,784,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,16,0.9022422959087413,31,31,688,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,17,0.9044200844554815,31,20,877,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,18,0.904440542291748,24,21,833,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,19,0.9116543903687166,26,4,486,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,20,0.9017243455274807,20,8,22,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,21,0.9083262542303028,10,8,275,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,22,0.8961142295344753,5,26,317,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,23,0.9046896277546383,15,19,778,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,24,0.9042017788580792,27,22,899,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,25,0.9021894088105649,21,29,368,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,26,0.9097328967434211,29,8,429,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,27,0.9088142893490385,30,9,944,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,28,0.8926319014337725,4,15,82,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,29,0.8987008555685273,5,19,873,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,30,0.9010508996286941,5,3,391,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,31,0.9083804714868841,23,11,773,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,32,0.9024161210090857,23,30,704,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,33,0.9035943753240931,19,27,557,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,34,0.8813132111226356,3,11,959,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,35,0.899123473496913,5,15,864,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,36,0.9056878318279664,17,16,457,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,37,0.902903171810602,15,24,253,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,38,0.9014512241022148,26,31,297,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,39,0.9058771931784795,22,17,750,,,,,,,
phoneme,0.25,RandomForest,RandomSearch,40,0.9029098492057943,19,16,54,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,1,0.9036211913175347,14,24,933,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,2,0.9017702226908637,27,28,305,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,3,0.900674039149435,15,30,107,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,4,0.9113663844709008,26,7,599,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,5,0.9063062756767128,26,15,528,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,6,0.9014205506493993,24,30,165,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,7,0.9030300689224238,21,25,360,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,8,0.902717135856101,18,30,497,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,9,0.904127795447602,31,23,872,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,10,0.86553715999688,2,27,742,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,11,0.9128941778115318,16,2,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,12,0.8086250822969004,32,2,2,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,13,0.9128861303531826,32,2,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,14,0.9062438912475257,32,15,899,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,15,0.9090877167107375,11,10,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,16,0.9016512001167987,32,32,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,17,0.9135075005504196,22,2,781,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,18,0.913387533563887,29,2,460,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,19,0.910548842512118,8,2,548,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,20,0.880566353781486,3,2,337,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,21,0.9132328893477404,32,2,685,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,22,0.8815090902493323,3,2,898,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,23,0.8652060170619951,2,32,256,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,24,0.9131214486765828,14,2,597,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,25,0.9130817301466142,18,2,472,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,26,0.9128861303531826,25,2,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,27,0.9025801827467388,22,23,145,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,28,0.8440060588183277,2,2,2,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,29,0.9124800728969371,18,2,233,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,30,0.9129757697280847,32,2,542,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,31,0.9133783421693096,12,2,374,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,32,0.912776046443598,11,2,809,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,33,0.9133679802353358,27,2,764,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,34,0.9106072896724267,10,2,175,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,35,0.9130761035765618,30,2,610,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,36,0.91286400981891,24,2,284,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,37,0.9132703865131728,17,2,760,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,38,0.9128861303531826,21,2,1000,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,39,0.9121943016652414,13,2,261,,,,,,,
phoneme,0.25,RandomForest,BayesSearch,40,0.8695500616821055,15,3,5,,,,,,,
phoneme,0.25,XGBoost,RandomSearch,1,0.9103105047291389,,,,0.013292918943162162,13,1296,0.7587945476302645,,,
phoneme,0.25,XGBoost,RandomSearch,2,0.9040722746357841,,,,0.06251373574521747,7,123,0.2403950683025824,,,
phoneme,0.25,XGBoost,RandomSearch,3,0.9070651842530102,,,,0.001493656855461763,8,1398,0.6410035105688879,,,
phoneme,0.25,XGBoost,RandomSearch,4,0.9054229174800585,,,,0.13311216080736882,6,1334,0.9729188669457949,,,
phoneme,0.25,XGBoost,RandomSearch,5,0.8923564522312981,,,,0.31428808908401085,6,387,0.26364247048639056,,,
phoneme,0.25,XGBoost,RandomSearch,6,0.9120198380888626,,,,0.0035498788321965016,12,1339,0.5722807884690141,,,
phoneme,0.25,XGBoost,RandomSearch,7,0.8707652544960152,,,,0.019762189340280067,1,476,0.6506676052501416,,,
phoneme,0.25,XGBoost,RandomSearch,8,0.905301873065218,,,,0.00262108787826544,12,701,0.4297256589643226,,,
phoneme,0.25,XGBoost,RandomSearch,9,0.9072381314488075,,,,0.023345864076016232,14,564,0.4442157921404465,,,
phoneme,0.25,XGBoost,RandomSearch,10,0.891915850561279,,,,0.890620438616168,9,1156,0.8739463660626885,,,
phoneme,0.25,XGBoost,RandomSearch,11,0.8904665631697015,,,,0.10988100318524602,9,168,0.11193846504387989,,,
phoneme,0.25,XGBoost,RandomSearch,12,0.888715782074083,,,,0.6708188643346283,14,243,0.4468748522859245,,,
phoneme,0.25,XGBoost,RandomSearch,13,0.873099828813934,,,,0.0011166029133981342,2,1365,0.31692291942341055,,,
phoneme,0.25,XGBoost,RandomSearch,14,0.9060193605087887,,,,0.11214774784159455,12,510,0.849875420562548,,,
phoneme,0.25,XGBoost,RandomSearch,15,0.8652137452823271,,,,0.0033120277014659447,1,1957,0.2640124790092561,,,
phoneme,0.25,XGBoost,RandomSearch,16,0.887801697218277,,,,0.18453732926615923,14,1415,0.28714749658136995,,,
phoneme,0.25,XGBoost,RandomSearch,17,0.9083632858402935,,,,0.05047786565710605,13,704,0.8580562971354987,,,
phoneme,0.25,XGBoost,RandomSearch,18,0.9080137202115015,,,,0.022349221517675502,10,1983,0.9339929792144148,,,
phoneme,0.25,XGBoost,RandomSearch,19,0.8924301430069264,,,,0.15199034037054074,8,1487,0.27638457617723067,,,
phoneme,0.25,XGBoost,RandomSearch,20,0.9078279236855136,,,,0.0013667272915456217,8,1750,0.4498095607205338,,,
phoneme,0.25,XGBoost,RandomSearch,21,0.9093213989392998,,,,0.0065169906111771725,5,793,0.4210779940242304,,,
phoneme,0.25,XGBoost,RandomSearch,22,0.9039963491940357,,,,0.006963114377829285,12,494,0.2268318024772864,,,
phoneme,0.25,XGBoost,RandomSearch,23,0.8511210362210646,,,,0.25502980701628913,1,1882,0.9881982429404655,,,
phoneme,0.25,XGBoost,RandomSearch,24,0.886982984720098,,,,0.20736445177905022,12,649,0.10496990541124217,,,
phoneme,0.25,XGBoost,RandomSearch,25,0.8646010743210579,,,,0.27950159165083344,1,393,0.7561064512368886,,,
phoneme,0.25,XGBoost,RandomSearch,26,0.8926192915320945,,,,0.20597335357437185,5,1515,0.4226191556898453,,,
phoneme,0.25,XGBoost,RandomSearch,27,0.8966673093992079,,,,0.002226420430376967,7,202,0.6609683141448022,,,
phoneme,0.25,XGBoost,RandomSearch,28,0.9107624925551034,,,,0.009833181933644887,7,408,0.7019571273972466,,,
phoneme,0.25,XGBoost,RandomSearch,29,0.894611629394032,,,,0.09948716832761018,12,1897,0.3472496136910578,,,
phoneme,0.25,XGBoost,RandomSearch,30,0.900518756457254,,,,0.04827588872094673,3,614,0.9745408858501934,,,
phoneme,0.25,XGBoost,RandomSearch,31,0.8815747202650273,,,,0.35216117382054263,5,1243,0.31238642777406017,,,
phoneme,0.25,XGBoost,RandomSearch,32,0.9074928301801664,,,,0.005864148617634939,11,394,0.7395966007172087,,,
phoneme,0.25,XGBoost,RandomSearch,33,0.9057851196136963,,,,0.0021511587551819597,12,1486,0.2815472821018566,,,
phoneme,0.25,XGBoost,RandomSearch,34,0.841532961804129,,,,0.4867329944599205,1,565,0.6069480147787453,,,
phoneme,0.25,XGBoost,RandomSearch,35,0.9021270243813779,,,,0.12205294397769414,5,1432,0.6439756413500355,,,
phoneme,0.25,XGBoost,RandomSearch,36,0.9078968258908842,,,,0.04164120360093465,13,1061,0.9485682135021829,,,
phoneme,0.25,XGBoost,RandomSearch,37,0.899213897665274,,,,0.06260318075113791,3,1111,0.8924210551137319,,,
phoneme,0.25,XGBoost,RandomSearch,38,0.8948636678085811,,,,0.07465555774745708,14,1978,0.19494483384724354,,,
phoneme,0.25,XGBoost,RandomSearch,39,0.9042436256414954,,,,0.023420907100434138,12,1581,0.4748589530833296,,,
phoneme,0.25,XGBoost,RandomSearch,40,0.8810853815910547,,,,0.4465198567657794,10,1373,0.42066805426927745,,,
phoneme,0.25,XGBoost,BayesSearch,1,0.9047345605055539,,,,0.016994636371262764,11,1866,0.3842196341383438,,,
phoneme,0.25,XGBoost,BayesSearch,2,0.9065270553687481,,,,0.3252108800594495,13,608,0.9561015159339965,,,
phoneme,0.25,XGBoost,BayesSearch,3,0.9095107868929808,,,,0.02160217783087772,14,212,0.4899995216832027,,,
phoneme,0.25,XGBoost,BayesSearch,4,0.8945128518308886,,,,0.2736452822078245,3,1197,0.8224883030406795,,,
phoneme,0.25,XGBoost,BayesSearch,5,0.9020008189519266,,,,0.25041499136197737,7,1054,0.7441419358963297,,,
phoneme,0.25,XGBoost,BayesSearch,6,0.8949830096206632,,,,0.15925169151603527,14,329,0.26958276258888714,,,
phoneme,0.25,XGBoost,BayesSearch,7,0.9068367960548991,,,,0.07099668574083867,12,719,0.8868927658010121,,,
phoneme,0.25,XGBoost,BayesSearch,8,0.9078402143491742,,,,0.042678505501429924,14,994,0.853890793354474,,,
phoneme,0.25,XGBoost,BayesSearch,9,0.8840862987618779,,,,0.7352481813242628,11,1744,0.47423897882150823,,,
phoneme,0.25,XGBoost,BayesSearch,10,0.902025347072912,,,,0.0010253943538922508,12,1483,0.32909883207764046,,,
phoneme,0.25,XGBoost,BayesSearch,11,0.8968544892899368,,,,0.005741712288028578,15,80,0.658234422880701,,,
phoneme,0.25,XGBoost,BayesSearch,12,0.9098886848957959,,,,0.04393892841562136,12,104,0.6253789631773687,,,
phoneme,0.25,XGBoost,BayesSearch,13,0.8513555431478379,,,,0.0011687350119796763,1,1270,0.9692799946576015,,,
phoneme,0.25,XGBoost,BayesSearch,14,0.8048365517314033,,,,0.001,15,2,0.1,,,
phoneme,0.25,XGBoost,BayesSearch,15,0.9071954865703482,,,,0.04462344427752745,15,714,0.5556691281213534,,,
phoneme,0.25,XGBoost,BayesSearch,16,0.8356773650775104,,,,0.001,1,109,0.4549493030485441,,,
phoneme,0.25,XGBoost,BayesSearch,17,0.8564477087595825,,,,0.001,1,2000,0.1,,,
phoneme,0.25,XGBoost,BayesSearch,18,0.9099741076685548,,,,0.0025505296865561853,15,2000,0.9386617510136993,,,
phoneme,0.25,XGBoost,BayesSearch,19,0.752851886223145,,,,0.029785599755341678,1,2,0.9150101348885148,,,
phoneme,0.25,XGBoost,BayesSearch,20,0.8720653247177378,,,,1.0,4,2,0.6779032445049133,,,
phoneme,0.25,XGBoost,BayesSearch,21,0.911277396873617,,,,0.0026878225086524286,10,2000,0.8420651505266254,,,
phoneme,0.25,XGBoost,BayesSearch,22,0.8269563810199378,,,,1.0,1,2000,0.937582185341172,,,
phoneme,0.25,XGBoost,BayesSearch,23,0.9106482319481277,,,,0.009112698814442372,15,2000,0.9208033459407834,,,
phoneme,0.25,XGBoost,BayesSearch,24,0.898961593219044,,,,0.012477346156391497,13,82,0.7435554161134483,,,
phoneme,0.25,XGBoost,BayesSearch,25,0.8885526381457294,,,,1.0,15,2,1.0,,,
phoneme,0.25,XGBoost,BayesSearch,26,0.90457135006928,,,,0.21093435272140254,15,2000,1.0,,,
phoneme,0.25,XGBoost,BayesSearch,27,0.8097879067744116,,,,1.0,1,590,0.1,,,
phoneme,0.25,XGBoost,BayesSearch,28,0.9012294068866238,,,,0.001,13,2000,0.25558358129186376,,,
phoneme,0.25,XGBoost,BayesSearch,29,0.8978252521953731,,,,0.001,11,1377,0.9986050250495606,,,
phoneme,0.25,XGBoost,BayesSearch,30,0.8956821940845834,,,,0.0023731407740005595,12,2000,0.1,,,
phoneme,0.25,XGBoost,BayesSearch,31,0.8755777543031422,,,,0.9972409575255408,11,542,0.4311865632334885,,,
phoneme,0.25,XGBoost,BayesSearch,32,0.9083405667347388,,,,0.022897669030673373,10,2000,0.9383606410989772,,,
phoneme,0.25,XGBoost,BayesSearch,33,0.9120325810063808,,,,0.0037592702782168544,8,2000,0.7555737610642047,,,
phoneme,0.25,XGBoost,BayesSearch,34,0.9026669622810706,,,,0.03836738948073689,4,2000,0.828377424184576,,,
phoneme,0.25,XGBoost,BayesSearch,35,0.8748583115267163,,,,0.04456069726279717,15,2,1.0,,,
phoneme,0.25,XGBoost,BayesSearch,36,0.8694316110761546,,,,0.30877435413879717,15,2,0.5594208698762191,,,
phoneme,0.25,XGBoost,BayesSearch,37,0.9107537667159677,,,,0.021757880731676494,12,619,0.544617801206133,,,
phoneme,0.25,XGBoost,BayesSearch,38,0.9051036528597288,,,,0.023468596752065963,14,1951,0.5752321111758392,,,
phoneme,0.25,XGBoost,BayesSearch,39,0.8984496950585253,,,,1.0,9,813,1.0,,,
phoneme,0.25,XGBoost,BayesSearch,40,0.9124852339115479,,,,0.0028032574431688193,13,1649,0.6448611338223637,,,
phoneme,0.25,SGDClassifier,RandomSearch,1,0.7746460794325907,,,,,,,,7.459343285726545e-05,0.9507143064099162,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,2,0.8288582548087622,,,,,,,,0.007915074397656213,0.596850157946487,l1
phoneme,0.25,SGDClassifier,RandomSearch,3,0.6481425082765117,,,,,,,,6.025215736203857e-06,0.05808361216819946,l2
phoneme,0.25,SGDClassifier,RandomSearch,4,0.8271191791071062,,,,,,,,0.0010129197956845733,0.7080725777960455,l1
phoneme,0.25,SGDClassifier,RandomSearch,5,0.7911439144135647,,,,,,,,1.914511128571072e-06,0.7219987722668247,l1
phoneme,0.25,SGDClassifier,RandomSearch,6,0.6914595157776473,,,,,,,,1.152644954031561e-05,0.18182496720710062,l2
phoneme,0.25,SGDClassifier,RandomSearch,7,0.8279370403039061,,,,,,,,0.0012229467525390603,0.6116531604882809,l2
phoneme,0.25,SGDClassifier,RandomSearch,8,0.7934646550840728,,,,,,,,0.00014445251022763062,0.2912291401980419,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,9,0.8045101840651918,,,,,,,,9.984006580328649e-05,0.04666566321361543,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,10,0.8138150145514009,,,,,,,,0.00019069966103000426,0.7851759613930136,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,11,0.7808319544911309,,,,,,,,8.171653749019031e-05,0.9832308858067882,l2
phoneme,0.25,SGDClassifier,RandomSearch,12,0.5045298544476826,,,,,,,,1.707072883030664e-06,0.6075448519014384,l2
phoneme,0.25,SGDClassifier,RandomSearch,13,0.7935257359580232,,,,,,,,0.00017885301261862016,0.013264961159866528,l2
phoneme,0.25,SGDClassifier,RandomSearch,14,0.8296225106218469,,,,,,,,0.06732248920775338,0.8083973481164611,l2
phoneme,0.25,SGDClassifier,RandomSearch,15,0.6283007614784423,,,,,,,,1.201797402730995e-06,0.230893825622149,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,16,0.8296051919594158,,,,,,,,0.002608060094552367,0.6099966577826209,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,17,0.6678137952750007,,,,,,,,7.359075652019385e-06,0.3910606075732408,l1
phoneme,0.25,SGDClassifier,RandomSearch,18,0.8291622226074361,,,,,,,,0.0020540519425388455,0.31171107608941095,l1
phoneme,0.25,SGDClassifier,RandomSearch,19,0.7344151458433561,,,,,,,,1.0957420145894568e-05,0.5677003278199915,l2
phoneme,0.25,SGDClassifier,RandomSearch,20,0.8140946404512663,,,,,,,,0.07045683638454502,0.7751328233611146,l1
phoneme,0.25,SGDClassifier,RandomSearch,21,0.7780763983396644,,,,,,,,9.456951897345889e-05,0.9266588657937942,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,22,0.8299488250817222,,,,,,,,0.040679084943595456,0.0884925020519195,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,23,0.8240870564201053,,,,,,,,0.00040194932171246393,0.9611720243493491,l2
phoneme,0.25,SGDClassifier,RandomSearch,24,0.7850213149903424,,,,,,,,8.777815504719653e-05,0.2713490317738959,l2
phoneme,0.25,SGDClassifier,RandomSearch,25,0.8220141907683389,,,,,,,,0.0008585306974480479,0.965255307264138,l2
phoneme,0.25,SGDClassifier,RandomSearch,26,0.6838378411337547,,,,,,,,5.0654860639753525e-06,0.8021969807540397,l2
phoneme,0.25,SGDClassifier,RandomSearch,27,0.7304211457090634,,,,,,,,1.1972422479639328e-06,0.4234014807063696,l2
phoneme,0.25,SGDClassifier,RandomSearch,28,0.5783205781783577,,,,,,,,9.853225172032555e-06,0.005522117123602399,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,29,0.7143185273933355,,,,,,,,9.867611000082876e-06,0.71134195274865,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,30,0.8296320877623617,,,,,,,,0.007183758655813992,0.07404465173409036,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,31,0.8291903155529463,,,,,,,,0.0018004668413421285,0.9149596755437808,l2
phoneme,0.25,SGDClassifier,RandomSearch,32,0.8280787021740217,,,,,,,,0.001307647338292854,0.3308980248526492,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,33,0.8042078124566036,,,,,,,,3.588488911386258e-05,0.32518332202674705,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,34,0.8266185872930286,,,,,,,,0.0009046673956058785,0.27472179299006416,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,35,0.8162591008107901,,,,,,,,0.00022965432344634342,0.1195942459383017,l1
phoneme,0.25,SGDClassifier,RandomSearch,36,0.8285111100682669,,,,,,,,0.017561803816666714,0.7217295211648732,elasticnet
phoneme,0.25,SGDClassifier,RandomSearch,37,0.8296691459755207,,,,,,,,0.007158728631500196,0.49379559636439074,l2
phoneme,0.25,SGDClassifier,RandomSearch,38,0.8300116085584308,,,,,,,,0.0035753161317240768,0.11089082081183133,l2
phoneme,0.25,SGDClassifier,RandomSearch,39,0.7383407093277198,,,,,,,,1.0199902295182438e-05,0.8957635956735194,l2
phoneme,0.25,SGDClassifier,RandomSearch,40,0.7423517753943467,,,,,,,,3.730610475453591e-05,0.5085706911647028,l1
phoneme,0.25,SGDClassifier,BayesSearch,1,0.7799702778764755,,,,,,,,0.00011233621690895234,0.7277257431773251,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,2,0.8300386373772171,,,,,,,,0.01537948446580078,0.8833152773808622,l2
phoneme,0.25,SGDClassifier,BayesSearch,3,0.7904807373376634,,,,,,,,0.00016755699440936588,0.9187225216693771,l2
phoneme,0.25,SGDClassifier,BayesSearch,4,0.8281414058412255,,,,,,,,0.011533999859559564,0.1718715613965607,l1
phoneme,0.25,SGDClassifier,BayesSearch,5,0.8288943021015331,,,,,,,,0.009948719998234101,0.43802918644092337,l1
phoneme,0.25,SGDClassifier,BayesSearch,6,0.8301907808955626,,,,,,,,0.0046788604247112444,0.9393697376027718,l2
phoneme,0.25,SGDClassifier,BayesSearch,7,0.8275930613404145,,,,,,,,0.0012172976749510152,0.7753643788278826,l1
phoneme,0.25,SGDClassifier,BayesSearch,8,0.8230461010556456,,,,,,,,0.0005212131190318165,0.9200092264373164,l1
phoneme,0.25,SGDClassifier,BayesSearch,9,0.8202135021293708,,,,,,,,0.05989491205267932,0.700621444621366,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,10,0.7458218261329731,,,,,,,,1.0426811836320545e-06,0.8178300196637516,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,11,0.8288116992645926,,,,,,,,0.006168995457312997,1.0,l1
phoneme,0.25,SGDClassifier,BayesSearch,12,0.8291360450900289,,,,,,,,0.1,1.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,13,0.8089588456438429,,,,,,,,0.1,0.993469128439646,l1
phoneme,0.25,SGDClassifier,BayesSearch,14,0.8295270584547155,,,,,,,,0.005503133814868374,0.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,15,0.6970544812664214,,,,,,,,1e-06,0.47655443918693274,l1
phoneme,0.25,SGDClassifier,BayesSearch,16,0.8289253479987022,,,,,,,,0.0018224020028983978,0.9710332534155731,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,17,0.8295951625650433,,,,,,,,0.0069000091966315135,1.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,18,0.8297007505392198,,,,,,,,0.006491807512546405,1.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,19,0.8296846024161848,,,,,,,,0.008163569166382114,1.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,20,0.8276788033511905,,,,,,,,0.0011473323305131807,0.9632533620164747,l2
phoneme,0.25,SGDClassifier,BayesSearch,21,0.8296900826688127,,,,,,,,0.04264036520576246,1.0,l2
phoneme,0.25,SGDClassifier,BayesSearch,22,0.7698893797705466,,,,,,,,5.5646121065195685e-05,0.0465967696135049,l1
phoneme,0.25,SGDClassifier,BayesSearch,23,0.8289112217164428,,,,,,,,0.008050946438879596,0.9553904003668807,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,24,0.6615235293848486,,,,,,,,9.5670432276905e-06,0.8208297737587046,l2
phoneme,0.25,SGDClassifier,BayesSearch,25,0.8243697150811339,,,,,,,,0.000692937701441033,0.019544991213566124,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,26,0.8276955367439234,,,,,,,,0.021396050292882933,0.9696494966574309,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,27,0.827088053400433,,,,,,,,0.03285459575572186,0.9614354497147947,l1
phoneme,0.25,SGDClassifier,BayesSearch,28,0.8298852967163072,,,,,,,,0.003062672882225394,0.030014282419203904,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,29,0.8293845718863891,,,,,,,,0.08439073508712934,0.015527269594611596,l2
phoneme,0.25,SGDClassifier,BayesSearch,30,0.7747656074668496,,,,,,,,8.353436097635842e-06,0.08759870818096328,elasticnet
phoneme,0.25,SGDClassifier,BayesSearch,31,0.8302398637407014,,,,,,,,0.028361946143088818,1.0,l2
